decision_time,period,metric,left_variant,right_variant,left_count,right_count,intersection_size,union_size,exact_match,jaccard,symmetric_difference_size,substitution_count,shared_slot_rate,left_only,right_only,mean_common_rank_displacement,left_liquidity,right_liquidity,liquidity_retained_ratio,left_current_seed_slots,right_current_seed_slots,left_evidence_strong_slots,right_evidence_strong_slots
2019-01-21T00:00:00+00:00,FULL,TOP_8,E10,C2,0,0,0,0,True,1.0,0,0.0,0.0,,,0.0,0,0,0.0,0,0,0,0
2019-01-21T00:00:00+00:00,FULL,TOP_10,E10,C2,0,0,0,0,True,1.0,0,0.0,0.0,,,0.0,0,0,0.0,0,0,0,0
2019-01-21T00:00:00+00:00,FULL,TOP_30,E10,C2,0,0,0,0,True,1.0,0,0.0,0.0,,,0.0,0,0,0.0,0,0,0,0
2019-01-21T00:00:00+00:00,FULL,HYSTERESIS,E10,C2,0,0,0,0,True,1.0,0,0.0,0.0,,,0.0,0,0,0.0,0,0,0,0
2019-01-28T00:00:00+00:00,FULL,TOP_4,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,679016.89611526,679016.89611526,1.0,0,0,2,2
2019-01-28T00:00:00+00:00,FULL,TOP_6,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,679016.89611526,679016.89611526,1.0,0,0,2,2
2019-01-28T00:00:00+00:00,FULL,TOP_8,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,679016.89611526,679016.89611526,1.0,0,0,2,2
2019-01-28T00:00:00+00:00,FULL,TOP_10,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,679016.89611526,679016.89611526,1.0,0,0,2,2
2019-01-28T00:00:00+00:00,FULL,TOP_30,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,679016.89611526,679016.89611526,1.0,0,0,2,2
2019-01-28T00:00:00+00:00,FULL,HYSTERESIS,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,679016.89611526,679016.89611526,1.0,0,0,2,2
2019-02-04T00:00:00+00:00,FULL,TOP_4,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,605466.52468438,605466.52468438,1.0,0,0,2,2
2019-02-04T00:00:00+00:00,FULL,TOP_6,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,605466.52468438,605466.52468438,1.0,0,0,2,2
2019-02-04T00:00:00+00:00,FULL,TOP_8,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,605466.52468438,605466.52468438,1.0,0,0,2,2
2019-02-04T00:00:00+00:00,FULL,TOP_10,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,605466.52468438,605466.52468438,1.0,0,0,2,2
2019-02-04T00:00:00+00:00,FULL,TOP_30,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,605466.52468438,605466.52468438,1.0,0,0,2,2
2019-02-04T00:00:00+00:00,FULL,HYSTERESIS,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,605466.52468438,605466.52468438,1.0,0,0,2,2
2019-02-11T00:00:00+00:00,FULL,TOP_4,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,478592.081972535,478592.081972535,1.0,0,0,2,2
2019-02-11T00:00:00+00:00,FULL,TOP_6,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,478592.081972535,478592.081972535,1.0,0,0,2,2
2019-02-11T00:00:00+00:00,FULL,TOP_8,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,478592.081972535,478592.081972535,1.0,0,0,2,2
2019-02-11T00:00:00+00:00,FULL,TOP_10,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,478592.081972535,478592.081972535,1.0,0,0,2,2
2019-02-11T00:00:00+00:00,FULL,TOP_30,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,478592.081972535,478592.081972535,1.0,0,0,2,2
2019-02-11T00:00:00+00:00,FULL,HYSTERESIS,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,478592.081972535,478592.081972535,1.0,0,0,2,2
2019-02-18T00:00:00+00:00,FULL,TOP_4,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,430626.17135094,430626.17135094,1.0,0,0,2,2
2019-02-18T00:00:00+00:00,FULL,TOP_6,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,430626.17135094,430626.17135094,1.0,0,0,2,2
2019-02-18T00:00:00+00:00,FULL,TOP_8,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,430626.17135094,430626.17135094,1.0,0,0,2,2
2019-02-18T00:00:00+00:00,FULL,TOP_10,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,430626.17135094,430626.17135094,1.0,0,0,2,2
2019-02-18T00:00:00+00:00,FULL,TOP_30,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,430626.17135094,430626.17135094,1.0,0,0,2,2
2019-02-18T00:00:00+00:00,FULL,HYSTERESIS,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,430626.17135094,430626.17135094,1.0,0,0,2,2
2019-02-25T00:00:00+00:00,FULL,TOP_4,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,426600.8378455505,426600.8378455505,1.0,0,0,2,2
2019-02-25T00:00:00+00:00,FULL,TOP_6,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,426600.8378455505,426600.8378455505,1.0,0,0,2,2
2019-02-25T00:00:00+00:00,FULL,TOP_8,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,426600.8378455505,426600.8378455505,1.0,0,0,2,2
2019-02-25T00:00:00+00:00,FULL,TOP_10,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,426600.8378455505,426600.8378455505,1.0,0,0,2,2
2019-02-25T00:00:00+00:00,FULL,TOP_30,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,426600.8378455505,426600.8378455505,1.0,0,0,2,2
2019-02-25T00:00:00+00:00,FULL,HYSTERESIS,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,426600.8378455505,426600.8378455505,1.0,0,0,2,2
2019-03-04T00:00:00+00:00,FULL,TOP_4,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,402445.2653792135,402445.2653792135,1.0,0,0,2,2
2019-03-04T00:00:00+00:00,FULL,TOP_6,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,402445.2653792135,402445.2653792135,1.0,0,0,2,2
2019-03-04T00:00:00+00:00,FULL,TOP_8,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,402445.2653792135,402445.2653792135,1.0,0,0,2,2
2019-03-04T00:00:00+00:00,FULL,TOP_10,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,402445.2653792135,402445.2653792135,1.0,0,0,2,2
2019-03-04T00:00:00+00:00,FULL,TOP_30,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,402445.2653792135,402445.2653792135,1.0,0,0,2,2
2019-03-04T00:00:00+00:00,FULL,HYSTERESIS,E10,C2,2,2,2,2,True,1.0,0,0.0,1.0,,,0.0,402445.2653792135,402445.2653792135,1.0,0,0,2,2
2019-03-11T00:00:00+00:00,FULL,TOP_4,E10,C2,3,3,3,3,True,1.0,0,0.0,1.0,,,0.0,738582.3909607315,738582.3909607315,1.0,0,0,3,3
2019-03-11T00:00:00+00:00,FULL,TOP_6,E10,C2,3,3,3,3,True,1.0,0,0.0,1.0,,,0.0,738582.3909607315,738582.3909607315,1.0,0,0,3,3
2019-03-11T00:00:00+00:00,FULL,TOP_8,E10,C2,3,3,3,3,True,1.0,0,0.0,1.0,,,0.0,738582.3909607315,738582.3909607315,1.0,0,0,3,3
2019-03-11T00:00:00+00:00,FULL,TOP_10,E10,C2,3,3,3,3,True,1.0,0,0.0,1.0,,,0.0,738582.3909607315,738582.3909607315,1.0,0,0,3,3
2019-03-11T00:00:00+00:00,FULL,TOP_30,E10,C2,3,3,3,3,True,1.0,0,0.0,1.0,,,0.0,738582.3909607315,738582.3909607315,1.0,0,0,3,3
2019-03-11T00:00:00+00:00,FULL,HYSTERESIS,E10,C2,3,3,3,3,True,1.0,0,0.0,1.0,,,0.0,738582.3909607315,738582.3909607315,1.0,0,0,3,3
2019-03-18T00:00:00+00:00,FULL,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,891225.7271223448,891225.7271223448,1.0,1,1,3,3
2019-03-18T00:00:00+00:00,FULL,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,910990.5382313981,910990.5382313981,1.0,1,1,5,5
2019-03-18T00:00:00+00:00,FULL,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,917733.3701122439,917733.3701122439,1.0,2,2,6,6
2019-03-18T00:00:00+00:00,FULL,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,920832.294367188,920832.294367188,1.0,4,4,6,6
2019-03-18T00:00:00+00:00,FULL,TOP_30,E10,C2,13,13,13,13,True,1.0,0,0.0,1.0,,,0.0,922871.7683606043,922871.7683606043,1.0,7,7,6,6
2019-03-18T00:00:00+00:00,FULL,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,910990.5382313981,910990.5382313981,1.0,1,1,5,5
2019-03-25T00:00:00+00:00,FULL,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,1015641.8522022868,1015641.8522022868,1.0,0,0,4,4
2019-03-25T00:00:00+00:00,FULL,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,1034275.559599483,1034275.559599483,1.0,1,1,5,5
2019-03-25T00:00:00+00:00,FULL,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,1042211.5248226438,1042211.5248226438,1.0,2,2,6,6
2019-03-25T00:00:00+00:00,FULL,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,1046545.096634517,1046545.096634517,1.0,4,4,6,6
2019-03-25T00:00:00+00:00,FULL,TOP_30,E10,C2,13,13,13,13,True,1.0,0,0.0,1.0,,,0.0,1049766.5026780395,1049766.5026780395,1.0,7,7,6,6
2019-03-25T00:00:00+00:00,FULL,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,1034275.559599483,1034275.559599483,1.0,1,1,5,5
2019-04-01T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,1460855.0784390988,1460855.0784390988,1.0,0,0,4,4
2019-04-01T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,1482321.7191311102,1482321.7191311102,1.0,1,1,5,5
2019-04-01T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,1492009.1914709944,1492009.1914709944,1.0,2,2,6,6
2019-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,1498121.0564445162,1498121.0564445162,1.0,4,4,6,6
2019-04-01T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,13,13,13,13,True,1.0,0,0.0,1.0,,,0.0,1501911.5435006954,1501911.5435006954,1.0,7,7,6,6
2019-04-01T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,1482321.7191311102,1482321.7191311102,1.0,1,1,5,5
2019-04-08T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,2800001.4054558035,2800001.4054558035,1.0,0,0,4,4
2019-04-08T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,2828655.475009048,2828655.475009048,1.0,1,1,5,5
2019-04-08T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,2841732.7979988265,2841732.7979988265,1.0,2,2,6,6
2019-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,2848577.5686759707,2848577.5686759707,1.0,4,4,6,6
2019-04-08T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,13,13,13,13,True,1.0,0,0.0,1.0,,,0.0,2853423.811049383,2853423.811049383,1.0,7,7,6,6
2019-04-08T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,2828655.475009048,2828655.475009048,1.0,1,1,5,5
2019-04-15T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,3636924.4851923874,3636924.4851923874,1.0,0,0,4,4
2019-04-15T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,3681691.8456369676,3681691.8456369676,1.0,1,1,5,5
2019-04-15T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,3703699.5377962426,3703699.5377962426,1.0,2,2,6,6
2019-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,3713323.6335583716,3713323.6335583716,1.0,4,4,6,6
2019-04-15T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,13,13,13,13,True,1.0,0,0.0,1.0,,,0.0,3721023.056816569,3721023.056816569,1.0,7,7,6,6
2019-04-15T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,3681691.8456369676,3681691.8456369676,1.0,1,1,5,5
2019-04-22T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,3537257.0355414543,3537257.0355414543,1.0,0,0,4,4
2019-04-22T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,3594270.934842928,3594270.934842928,1.0,1,1,5,5
2019-04-22T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,3618018.6171688735,3618018.6171688735,1.0,2,2,6,6
2019-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,3628000.67455733,3628000.67455733,1.0,4,4,6,6
2019-04-22T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,13,13,13,13,True,1.0,0,0.0,1.0,,,0.0,3637449.323713161,3637449.323713161,1.0,7,7,6,6
2019-04-22T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,3594270.934842928,3594270.934842928,1.0,1,1,5,5
2019-04-29T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,3655263.243240877,3655263.243240877,1.0,0,0,4,4
2019-04-29T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,3741833.869953648,3741833.869953648,1.0,1,1,5,5
2019-04-29T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,3774343.254447395,3774343.254447395,1.0,2,2,6,6
2019-04-29T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,3792549.6077768295,3792549.6077768295,1.0,4,4,6,6
2019-04-29T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,13,13,13,13,True,1.0,0,0.0,1.0,,,0.0,3810638.600718256,3810638.600718256,1.0,7,7,6,6
2019-04-29T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,3741833.869953648,3741833.869953648,1.0,1,1,5,5
2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,3323359.179774979,3323359.179774979,1.0,0,0,4,4
2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,3434974.803320289,3434974.803320289,1.0,1,1,5,5
2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,3486703.9623207473,3486703.9623207473,1.0,2,2,6,6
2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,3522555.6932012043,3522555.6932012043,1.0,4,4,6,6
2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,13,13,13,13,True,1.0,0,0.0,1.0,,,0.0,3545530.474962911,3545530.474962911,1.0,7,7,6,6
2019-05-06T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,3434974.803320289,3434974.803320289,1.0,1,1,5,5
2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,3561771.3262054324,3561771.3262054324,1.0,0,0,4,4
2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,3784948.0183380595,3784948.0183380595,1.0,1,1,5,5
2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,3921793.7885085116,3921793.7885085116,1.0,3,3,5,5
2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,3994080.2361986623,3994080.2361986623,1.0,4,4,6,6
2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,13,13,13,13,True,1.0,0,0.0,1.0,,,0.0,4069403.867175381,4069403.867175381,1.0,7,7,6,6
2019-05-13T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,3784948.0183380595,3784948.0183380595,1.0,1,1,5,5
2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,4628440.254076887,4628440.254076887,1.0,0,0,4,4
2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,4934171.801784917,4934171.801784917,1.0,1,1,5,5
2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,5092259.122855828,5092259.122855828,1.0,3,3,5,5
2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,5201630.588981814,5201630.588981814,1.0,4,4,6,6
2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,13,13,13,13,True,1.0,0,0.0,1.0,,,0.0,5300311.804911959,5300311.804911959,1.0,7,7,6,6
2019-05-20T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,4934171.801784917,4934171.801784917,1.0,1,1,5,5
2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,7472438.198777609,7472438.198777609,1.0,0,0,4,4
2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,7836895.354205435,7836895.354205435,1.0,1,1,5,5
2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,8018647.461716539,8018647.461716539,1.0,2,2,6,6
2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,8159290.11690653,8159290.11690653,1.0,4,4,6,6
2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,13,13,13,13,True,1.0,0,0.0,1.0,,,0.0,8262363.661712895,8262363.661712895,1.0,7,7,6,6
2019-05-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,7836895.354205435,7836895.354205435,1.0,1,1,5,5
2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,9616147.328136776,9616147.328136776,1.0,0,0,4,4
2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,10030479.938565016,10030479.938565016,1.0,1,1,5,5
2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,10251918.273420114,10251918.273420114,1.0,2,2,6,6
2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,10411707.465612832,10411707.465612832,1.0,4,4,6,6
2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,14,14,14,14,True,1.0,0,0.0,1.0,,,0.0,10566367.57792355,10566367.57792355,1.0,8,8,6,6
2019-06-03T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,10030479.938565016,10030479.938565016,1.0,1,1,5,5
2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,10658803.174528029,10658803.174528029,1.0,0,0,4,4
2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,11133447.148238301,11133447.148238301,1.0,1,1,5,5
2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,11398229.532063311,11398229.532063311,1.0,2,2,6,6
2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,11564648.021594126,11564648.021594126,1.0,4,4,6,6
2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,15,15,15,15,True,1.0,0,0.0,1.0,,,0.0,11744969.742343046,11744969.742343046,1.0,9,9,6,6
2019-06-10T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,11133447.148238301,11133447.148238301,1.0,1,1,5,5
2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,10882555.090054026,10882555.090054026,1.0,0,0,4,4
2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,11386442.796070602,11386442.796070602,1.0,1,1,5,5
2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,11652651.08506892,11652651.08506892,1.0,2,2,6,6
2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,E10,C2,10,10,10,10,True,1.0,0,0.0,1.0,,,0.0,11824342.2573621,11824342.2573621,1.0,4,4,6,6
2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_30,E10,C2,15,15,15,15,True,1.0,0,0.0,1.0,,,0.0,11965916.164681733,11965916.164681733,1.0,9,9,6,6
2019-06-17T00:00:00+00:00,POST_WARMUP,HYSTERESIS,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,11386442.796070602,11386442.796070602,1.0,1,1,5,5
2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_4,E10,C2,4,4,4,4,True,1.0,0,0.0,1.0,,,0.0,13805431.616185052,13805431.616185052,1.0,0,0,4,4
2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_6,E10,C2,6,6,6,6,True,1.0,0,0.0,1.0,,,0.0,14400116.906803453,14400116.906803453,1.0,1,1,5,5
2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_8,E10,C2,8,8,8,8,True,1.0,0,0.0,1.0,,,0.0,14677253.726886883,14677253.726886883,1.0,2,2,6,6
