policy_id,portfolio_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_exposure,gross_exposure_fraction,open_positions,governor_state,pending_mb_count
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-03 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-04 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-05 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-06 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-07 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-08 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-09 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-10 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-11 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-12 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-13 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-14 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-15 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-16 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-17 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-18 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-19 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-20 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-21 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-22 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-23 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-24 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-25 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-26 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-27 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-28 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-29 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-09-30 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-01 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-02 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-03 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-04 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-05 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-06 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-07 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-08 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-09 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-10 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-11 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-12 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-13 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-14 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-15 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-16 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-17 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-18 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-19 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-20 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-21 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-22 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-23 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-24 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-25 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-26 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-27 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-28 23:00:00+00:00,92127.87023814941,92127.87023814941,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-29 23:00:00+00:00,91210.3192660844,42229.773776158596,48980.545489925804,0.5370066225405561,3,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-30 23:00:00+00:00,90069.30058559473,25766.68164719834,64302.61893839639,0.7139238177750505,4,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-10-31 23:00:00+00:00,89356.32925335589,25766.68164719834,63589.647606157545,0.7116412249417615,4,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-01 23:00:00+00:00,88897.13660705405,73862.72784452507,15034.408762528985,0.16912140633938028,1,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-02 23:00:00+00:00,88125.41249377976,88125.41249377976,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-03 23:00:00+00:00,88125.41249377976,88125.41249377976,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-04 23:00:00+00:00,88770.38662512804,8793.915357593221,79976.47126753483,0.9009363855231431,5,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-05 23:00:00+00:00,89904.68450774442,8793.915357593221,81110.7691501512,0.9021862386176807,5,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-06 23:00:00+00:00,86424.11600145916,8793.915357593221,77630.20064386594,0.8982469735942137,5,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-07 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-08 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-09 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-10 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-11 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-12 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-13 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-14 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-15 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-16 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-17 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-18 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-19 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-20 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-21 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-22 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-23 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-24 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-25 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-26 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-27 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-28 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-29 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-11-30 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-01 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-02 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-03 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-04 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-05 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-06 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-07 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-08 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-09 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-10 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-11 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-12 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-13 23:00:00+00:00,84190.42996771372,84190.42996771372,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-14 23:00:00+00:00,83860.78252714046,69017.20972678252,14843.57280035794,0.17700255534288642,1,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-15 23:00:00+00:00,83448.28534872521,69017.20972678252,14431.075621942702,0.1729343576280343,1,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-16 23:00:00+00:00,82936.40931013488,69017.20972678252,13919.199583352362,0.16782978307274543,1,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-17 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-18 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-19 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-20 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-21 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-22 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-23 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-24 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-25 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-26 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-27 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-28 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-29 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-30 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2022-12-31 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-01 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-02 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-03 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-04 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-05 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-06 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-07 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-08 23:00:00+00:00,82900.14029180462,82900.14029180462,0.0,0.0,0,LOCKED,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-09 23:00:00+00:00,81599.37212621671,23196.497551554203,58402.87457466251,0.7157270093246036,4,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-10 23:00:00+00:00,81973.7155812761,23196.497551554203,58777.2180297219,0.7170251782895566,4,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-11 23:00:00+00:00,83023.2738410905,23196.497551554203,59826.7762895363,0.7206024711100514,4,OPEN,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-12 23:00:00+00:00,85247.0873030742,22276.633628466225,62970.453674607976,0.7386815862779293,4,CAUTION,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-13 23:00:00+00:00,86633.28393288355,14450.538557457588,72182.74537542596,0.8331987672468621,5,CAUTION,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-14 23:00:00+00:00,91904.68874684846,14450.538557457588,77454.15018939087,0.8427660356125941,5,CAUTION,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-15 23:00:00+00:00,91249.8715778174,14450.538557457588,76799.3330203598,0.8416377107431406,5,CAUTION,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-16 23:00:00+00:00,91170.49762206057,65966.73361025637,25203.764011804204,0.27644648948044825,2,CAUTION,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-17 23:00:00+00:00,91163.60033445343,65966.73361025637,25196.86672419705,0.276391746615501,2,CAUTION,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-18 23:00:00+00:00,89693.71665374967,65966.73361025637,23726.983043493303,0.2645333912863493,2,CAUTION,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-19 23:00:00+00:00,89621.20438815837,80461.56908849356,9159.635299664811,0.1022038853661631,1,CAUTION,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-20 23:00:00+00:00,91091.22183166916,58120.87259513547,32970.349236533686,0.36194869904655375,4,CAUTION,
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,C2,1.0,2023-01-21 23:00:00+00:00,90853.63097644827,49912.192447721274,40941.43852872699,0.4506307352684685,5,CAUTION,
