policy_id,universe_id,gate_id,passed
ROUTER_TIME_FAIL_72_CONTROL,E2,NO_2024_OR_POST_2024_ACCESS,True
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,BASE_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,STRESS_2X_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,STRESS_2X_TRADES_GTE_75,True
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,BOTH_2022_2023_NET_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,CASH_FEASIBLE_BASE_AND_2X,True
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,C2,NO_2024_OR_POST_2024_ACCESS,True
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,BASE_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,STRESS_2X_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,STRESS_2X_TRADES_GTE_75,True
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,BOTH_2022_2023_NET_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,CASH_FEASIBLE_BASE_AND_2X,True
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,D2,NO_2024_OR_POST_2024_ACCESS,True
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,BASE_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,STRESS_2X_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,STRESS_2X_TRADES_GTE_75,True
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,BOTH_2022_2023_NET_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,CASH_FEASIBLE_BASE_AND_2X,True
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,E2,NO_2024_OR_POST_2024_ACCESS,True
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,BASE_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_TRADES_GTE_75,True
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,BOTH_2022_2023_NET_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,CASH_FEASIBLE_BASE_AND_2X,True
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,C2,NO_2024_OR_POST_2024_ACCESS,True
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,BASE_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_TRADES_GTE_75,True
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,BOTH_2022_2023_NET_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,CASH_FEASIBLE_BASE_AND_2X,True
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,D2,NO_2024_OR_POST_2024_ACCESS,True
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,BASE_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_NET_RETURN_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_TRADES_GTE_75,True
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,BOTH_2022_2023_NET_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,CASH_FEASIBLE_BASE_AND_2X,True
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,E2,NO_2024_OR_POST_2024_ACCESS,True
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,BASE_NET_RETURN_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_NET_RETURN_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_TRADES_GTE_75,True
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,BOTH_2022_2023_NET_PNL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,CASH_FEASIBLE_BASE_AND_2X,True
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,C2,NO_2024_OR_POST_2024_ACCESS,True
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,BASE_NET_RETURN_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_NET_RETURN_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_TRADES_GTE_75,True
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,BOTH_2022_2023_NET_PNL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,CASH_FEASIBLE_BASE_AND_2X,True
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,D2,NO_2024_OR_POST_2024_ACCESS,True
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,BASE_NET_RETURN_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_NET_RETURN_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_TRADES_GTE_75,True
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,BOTH_2022_2023_NET_PNL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,CASH_FEASIBLE_BASE_AND_2X,True
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,E2,NO_2024_OR_POST_2024_ACCESS,True
