order_id,signal_id,created_at,symbol,side,reason,stop_loss,status,rejection_reason
BTC_USDT-ORD-000001,BTC_USDT-SIG-000001,2023-02-16T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,22817.242857142857,ACCEPTED,
DOT_USDT-ORD-000001,DOT_USDT-SIG-000001,2023-02-20T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,6.528728571428571,ACCEPTED,
BTC_USDT-ORD-000002,BTC_USDT-SIG-000002,2023-03-15T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,22396.714285714283,ACCEPTED,
ETH_USDT-ORD-000001,ETH_USDT-SIG-000001,2023-03-15T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1542.0614285714285,ACCEPTED,
AVAX_USDT-ORD-000001,AVAX_USDT-SIG-000001,2023-04-14T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,17.45357142857143,ACCEPTED,
BTC_USDT-ORD-000003,BTC_USDT-SIG-000003,2023-04-14T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,,ACCEPTED,
ETH_USDT-ORD-000002,ETH_USDT-SIG-000002,2023-04-14T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
ADA_USDT-ORD-000001,ADA_USDT-SIG-000001,2023-04-15T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.4042257142857143,ACCEPTED,
DOT_USDT-ORD-000002,DOT_USDT-SIG-000002,2023-04-15T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,6.265085714285714,REJECTED,simultaneous_signal_slot_limit
DOT_USDT-ORD-000003,DOT_USDT-SIG-000003,2023-04-19T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,6.4512857142857145,REJECTED,simultaneous_signal_slot_limit
AVAX_USDT-ORD-000002,AVAX_USDT-SIG-000002,2023-04-21T00:00:00Z,AVAX/USDT,sell,trailing_stop_close,,ACCEPTED,
ADA_USDT-ORD-000002,ADA_USDT-SIG-000002,2023-05-29T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.360259,ACCEPTED,
ADA_USDT-ORD-000003,ADA_USDT-SIG-000003,2023-06-01T00:00:00Z,ADA/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
BTC_USDT-ORD-000004,BTC_USDT-SIG-000004,2023-06-21T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,26516.714285714286,ACCEPTED,
ETH_USDT-ORD-000003,ETH_USDT-SIG-000003,2023-07-14T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1882.96,ACCEPTED,
BTC_USDT-ORD-000005,BTC_USDT-SIG-000005,2023-07-21T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,,ACCEPTED,
BTC_USDT-ORD-000006,BTC_USDT-SIG-000006,2023-12-02T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,36520.514285714286,ACCEPTED,
ETH_USDT-ORD-000004,ETH_USDT-SIG-000004,2023-12-05T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2094.241428571429,ACCEPTED,
BTC_USDT-ORD-000007,BTC_USDT-SIG-000007,2024-01-01T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,,ACCEPTED,
BTC_USDT-ORD-000008,BTC_USDT-SIG-000008,2024-01-03T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,42113.171428571426,ACCEPTED,
BTC_USDT-ORD-000009,BTC_USDT-SIG-000009,2024-01-09T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,43051.04285714285,ACCEPTED,
ETH_USDT-ORD-000005,ETH_USDT-SIG-000005,2024-01-11T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2334.2785714285715,ACCEPTED,
ADA_USDT-ORD-000004,ADA_USDT-SIG-000004,2024-02-10T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.49384414285714284,ACCEPTED,
BTC_USDT-ORD-000010,BTC_USDT-SIG-000010,2024-02-27T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,51200.614285714284,ACCEPTED,
DOT_USDT-ORD-000004,DOT_USDT-SIG-000004,2024-02-28T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,7.505871428571428,REJECTED,simultaneous_signal_slot_limit
ADA_USDT-ORD-000005,ADA_USDT-SIG-000005,2024-03-11T00:00:00Z,ADA/USDT,sell,time_stop_30_bars,,ACCEPTED,
BTC_USDT-ORD-000011,BTC_USDT-SIG-000011,2024-03-20T00:00:00Z,BTC/USDT,sell,trailing_stop_close,,ACCEPTED,
BTC_USDT-ORD-000012,BTC_USDT-SIG-000012,2024-05-16T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,61035.08571428571,ACCEPTED,
ETH_USDT-ORD-000006,ETH_USDT-SIG-000006,2024-05-21T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3356.02,ACCEPTED,
AVAX_USDT-ORD-000003,AVAX_USDT-SIG-000003,2024-05-22T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,36.77614285714286,REJECTED,simultaneous_signal_slot_limit
DOT_USDT-ORD-000005,DOT_USDT-SIG-000005,2024-05-22T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,6.951371428571428,REJECTED,simultaneous_signal_slot_limit
ETH_USDT-ORD-000007,ETH_USDT-SIG-000007,2024-06-12T00:00:00Z,ETH/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
BTC_USDT-ORD-000013,BTC_USDT-SIG-000013,2024-06-14T00:00:00Z,BTC/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
BTC_USDT-ORD-000014,BTC_USDT-SIG-000014,2024-07-16T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,59231.74285714285,ACCEPTED,
BTC_USDT-ORD-000015,BTC_USDT-SIG-000015,2024-08-03T00:00:00Z,BTC/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
BTC_USDT-ORD-000016,BTC_USDT-SIG-000016,2024-08-24T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,58655.44285714286,ACCEPTED,
