order_id,signal_id,created_at,symbol,side,reason,stop_loss,status,rejection_reason
ETH_USDT-ORD-000001,ETH_USDT-SIG-000001,2023-01-21T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1516.5500000000002,ACCEPTED,
ETH_USDT-ORD-000002,ETH_USDT-SIG-000002,2023-02-10T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
BTC_USDT-ORD-000001,BTC_USDT-SIG-000001,2023-02-16T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,22817.242857142857,ACCEPTED,
DOT_USDT-ORD-000001,DOT_USDT-SIG-000001,2023-02-20T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,6.528728571428571,ACCEPTED,
BTC_USDT-ORD-000002,BTC_USDT-SIG-000002,2023-03-15T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,22396.714285714283,ACCEPTED,
ETH_USDT-ORD-000003,ETH_USDT-SIG-000003,2023-03-15T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1542.0614285714285,ACCEPTED,
AVAX_USDT-ORD-000001,AVAX_USDT-SIG-000001,2023-04-14T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,17.45357142857143,ACCEPTED,
BTC_USDT-ORD-000003,BTC_USDT-SIG-000003,2023-04-14T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,,ACCEPTED,
ETH_USDT-ORD-000004,ETH_USDT-SIG-000004,2023-04-14T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
ADA_USDT-ORD-000001,ADA_USDT-SIG-000001,2023-04-15T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.4042257142857143,REJECTED,simultaneous_signal_slot_limit
DOT_USDT-ORD-000002,DOT_USDT-SIG-000002,2023-04-15T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,6.265085714285714,REJECTED,simultaneous_signal_slot_limit
ETH_USDT-ORD-000005,ETH_USDT-SIG-000005,2023-04-15T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1962.3057142857144,ACCEPTED,
ADA_USDT-ORD-000002,ADA_USDT-SIG-000002,2023-04-16T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.4159701428571429,REJECTED,simultaneous_signal_slot_limit
DOT_USDT-ORD-000003,DOT_USDT-SIG-000003,2023-04-19T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,6.4512857142857145,REJECTED,simultaneous_signal_slot_limit
