timestamp,symbol,breakout_strength,volume_ratio,rsi_14,accepted,rejection_reason
2023-01-21T00:00:00Z,ETH/USDT,0.03008074534161498,1.3701711884896417,86.63642182146754,True,
2023-02-16T00:00:00Z,BTC/USDT,0.0026252884932409515,1.4298288238902683,55.061259474630674,True,
2023-02-20T00:00:00Z,DOT/USDT,0.0030209850569131724,2.085898928036644,61.24216267888773,True,
2023-03-15T00:00:00Z,BTC/USDT,0.0033585427340001583,2.6984206875497843,58.88515425574922,True,
2023-03-15T00:00:00Z,ETH/USDT,0.0031340376556689975,1.9068497015816293,58.22451576910336,True,
2023-04-14T00:00:00Z,AVAX/USDT,0.006843090082865544,1.6561754679642544,69.68726914553062,True,
2023-04-15T00:00:00Z,ADA/USDT,0.021946907608416888,2.7403624906966897,71.30800319868595,False,simultaneous_signal_slot_limit
2023-04-15T00:00:00Z,DOT/USDT,0.01135338345864656,2.41783542394756,66.29137960006722,False,simultaneous_signal_slot_limit
2023-04-15T00:00:00Z,ETH/USDT,0.038452027695351054,2.6366603951058547,78.14361551242047,True,
2023-04-16T00:00:00Z,ADA/USDT,0.01847026312411182,1.9842790672727384,80.11993912939009,False,simultaneous_signal_slot_limit
2023-04-19T00:00:00Z,DOT/USDT,0.005671654814362492,1.1379628601903475,67.45152354570638,False,simultaneous_signal_slot_limit
2023-05-29T00:00:00Z,ADA/USDT,0.005957824802632183,1.226601378095103,57.910061036688795,True,
2023-06-21T00:00:00Z,BTC/USDT,0.016932528562190186,1.9187173062255292,58.70864305494827,True,
2023-07-14T00:00:00Z,ETH/USDT,0.014397773279352322,1.8218140137587295,68.03560016095818,True,
2023-10-24T00:00:00Z,BTC/USDT,0.08888362093091406,2.7751195821383052,86.48591089991882,True,
2023-11-10T00:00:00Z,ETH/USDT,0.10832684580940799,3.0718277518035735,82.0892208316512,True,
2023-12-02T00:00:00Z,BTC/USDT,0.006062781388743721,1.2596366186041974,64.5379519425107,True,
2023-12-05T00:00:00Z,ETH/USDT,0.011762477336484611,1.3579648978980683,70.14784409168512,True,
2023-12-06T00:00:00Z,ADA/USDT,0.026004409160452546,1.5559812438187899,76.55497615408837,False,simultaneous_signal_slot_limit
2023-12-06T00:00:00Z,DOT/USDT,0.01808340085159199,2.520122888786897,80.27014546294164,False,simultaneous_signal_slot_limit
2023-12-07T00:00:00Z,ADA/USDT,0.03825821596244139,2.7616406521265624,75.16736486761297,False,simultaneous_signal_slot_limit
2023-12-07T00:00:00Z,AVAX/USDT,0.056005479672831315,1.629076033003166,82.64164561530136,False,simultaneous_signal_slot_limit
2023-12-07T00:00:00Z,DOT/USDT,0.015898892455588953,1.831236630499313,78.0207060639188,False,simultaneous_signal_slot_limit
2023-12-08T00:00:00Z,ADA/USDT,0.0012153872865654503,1.4409630520340346,76.36932222807073,False,simultaneous_signal_slot_limit
2023-12-08T00:00:00Z,DOT/USDT,0.006526573629419552,1.3162313047917151,82.30057601675689,False,simultaneous_signal_slot_limit
2023-12-09T00:00:00Z,ADA/USDT,0.18565839238360216,3.689656917922787,86.59408477479255,False,simultaneous_signal_slot_limit
2023-12-09T00:00:00Z,AVAX/USDT,0.09068434252955915,1.9340686260176185,89.3589005020163,False,simultaneous_signal_slot_limit
2023-12-09T00:00:00Z,DOT/USDT,0.0856121962839449,1.8213119257559054,86.20845989935171,False,simultaneous_signal_slot_limit
2023-12-10T00:00:00Z,ADA/USDT,0.01242200168985419,4.583455514048138,87.98450888557811,False,simultaneous_signal_slot_limit
2023-12-10T00:00:00Z,AVAX/USDT,0.036141057280166144,2.4653445432463066,90.15607156452228,False,simultaneous_signal_slot_limit
2023-12-10T00:00:00Z,DOT/USDT,0.026634487542632534,3.284368337148466,87.2404681011703,False,simultaneous_signal_slot_limit
2023-12-11T00:00:00Z,AVAX/USDT,0.08446715328467147,2.087406470853391,94.49394056776049,False,simultaneous_signal_slot_limit
2023-12-12T00:00:00Z,AVAX/USDT,2.6306097753447943e-05,3.740784273895215,98.37754878316159,False,simultaneous_signal_slot_limit
2023-12-14T00:00:00Z,ADA/USDT,0.030530153237765756,2.2344231759909308,86.48257076713153,False,simultaneous_signal_slot_limit
2024-01-03T00:00:00Z,BTC/USDT,0.012255470588897754,1.6193376090173646,64.13278043413871,True,
2024-01-09T00:00:00Z,BTC/USDT,0.023306502411731378,2.3512660207701224,63.12769233161751,True,
2024-01-11T00:00:00Z,ETH/USDT,0.05689773619471339,2.857169334909213,63.146955690149824,True,
2024-02-08T00:00:00Z,BTC/USDT,0.010991315925666711,2.0015462818678587,79.11889698145696,True,
2024-02-10T00:00:00Z,ADA/USDT,0.0005611111111110123,1.1289386947576505,67.89645727279773,True,
2024-02-13T00:00:00Z,ETH/USDT,0.04718894081794156,2.2072907397147485,83.45071800289553,False,simultaneous_signal_slot_limit
2024-02-15T00:00:00Z,DOT/USDT,0.026777445203548744,1.3183412134926467,78.23291801786425,False,simultaneous_signal_slot_limit
2024-02-15T00:00:00Z,ETH/USDT,0.03305040577767859,1.690943637296771,92.30597181838517,False,simultaneous_signal_slot_limit
2024-02-16T00:00:00Z,DOT/USDT,0.009196565232054477,1.2182707297808815,78.18326965843644,False,simultaneous_signal_slot_limit
2024-02-16T00:00:00Z,ETH/USDT,0.013063451047947261,2.3781724866980603,92.64751820857244,False,simultaneous_signal_slot_limit
