policy_id,universe_id,gate_id,passed
ROUTER_TIME_FAIL_72_CONTROL,E2,NO_2024_OR_POST_2024_ACCESS,True
THESIS_CONFIDENCE_LIFECYCLE,C2,BASE_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,C2,STRESS_2X_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,C2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
THESIS_CONFIDENCE_LIFECYCLE,C2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
THESIS_CONFIDENCE_LIFECYCLE,C2,STRESS_2X_TRADES_GTE_75,True
THESIS_CONFIDENCE_LIFECYCLE,C2,BOTH_2022_2023_NET_PNL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,C2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,C2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,C2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,C2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
THESIS_CONFIDENCE_LIFECYCLE,C2,CASH_FEASIBLE_BASE_AND_2X,True
THESIS_CONFIDENCE_LIFECYCLE,C2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,C2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,C2,NO_2024_OR_POST_2024_ACCESS,True
THESIS_CONFIDENCE_LIFECYCLE,D2,BASE_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,D2,STRESS_2X_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,D2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
THESIS_CONFIDENCE_LIFECYCLE,D2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
THESIS_CONFIDENCE_LIFECYCLE,D2,STRESS_2X_TRADES_GTE_75,True
THESIS_CONFIDENCE_LIFECYCLE,D2,BOTH_2022_2023_NET_PNL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,D2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,D2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,D2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,D2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
THESIS_CONFIDENCE_LIFECYCLE,D2,CASH_FEASIBLE_BASE_AND_2X,True
THESIS_CONFIDENCE_LIFECYCLE,D2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,D2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,D2,NO_2024_OR_POST_2024_ACCESS,True
THESIS_CONFIDENCE_LIFECYCLE,E2,BASE_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,E2,STRESS_2X_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,E2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
THESIS_CONFIDENCE_LIFECYCLE,E2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
THESIS_CONFIDENCE_LIFECYCLE,E2,STRESS_2X_TRADES_GTE_75,True
THESIS_CONFIDENCE_LIFECYCLE,E2,BOTH_2022_2023_NET_PNL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,E2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,E2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,E2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
THESIS_CONFIDENCE_LIFECYCLE,E2,CASH_FEASIBLE_BASE_AND_2X,True
THESIS_CONFIDENCE_LIFECYCLE,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_LIFECYCLE,E2,NO_2024_OR_POST_2024_ACCESS,True
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,BASE_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,STRESS_2X_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,STRESS_2X_TRADES_GTE_75,True
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,BOTH_2022_2023_NET_PNL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,CASH_FEASIBLE_BASE_AND_2X,True
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,C2,NO_2024_OR_POST_2024_ACCESS,True
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,BASE_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,STRESS_2X_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,STRESS_2X_TRADES_GTE_75,True
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,BOTH_2022_2023_NET_PNL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,CASH_FEASIBLE_BASE_AND_2X,True
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,D2,NO_2024_OR_POST_2024_ACCESS,True
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,BASE_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,STRESS_2X_NET_RETURN_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,STRESS_2X_TRADES_GTE_75,True
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,BOTH_2022_2023_NET_PNL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,CASH_FEASIBLE_BASE_AND_2X,True
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,E2,NO_2024_OR_POST_2024_ACCESS,True
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,BASE_NET_RETURN_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,STRESS_2X_NET_RETURN_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,STRESS_2X_TRADES_GTE_75,True
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,BOTH_2022_2023_NET_PNL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,CASH_FEASIBLE_BASE_AND_2X,True
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,True
FULL_FAMILY_QUALITY_THESIS_BRAIN,C2,NO_2024_OR_POST_2024_ACCESS,True
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,BASE_NET_RETURN_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,STRESS_2X_NET_RETURN_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,STRESS_2X_TRADES_GTE_75,True
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,BOTH_2022_2023_NET_PNL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,CASH_FEASIBLE_BASE_AND_2X,True
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,True
FULL_FAMILY_QUALITY_THESIS_BRAIN,D2,NO_2024_OR_POST_2024_ACCESS,True
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,BASE_NET_RETURN_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,STRESS_2X_NET_RETURN_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,STRESS_2X_TRADES_GTE_75,True
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,BOTH_2022_2023_NET_PNL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,CASH_FEASIBLE_BASE_AND_2X,True
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,E2,NO_2024_OR_POST_2024_ACCESS,True
