trade_row_id,symbol,entry_time,rebalance_time,market_cap_rank,tradable_at_entry,fixed6_pit_status,fixed10_pit_status,net_pnl
266,AVAX,2021-12-26T16:00:00+00:00,2021-12-20T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,112.7557120031241
267,AVAX,2021-12-31T09:00:00+00:00,2021-12-27T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-808.3822673297482
268,AVAX,2022-01-04T15:00:00+00:00,2022-01-03T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-832.3277876567279
269,AVAX,2022-01-13T15:00:00+00:00,2022-01-10T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-829.4745511805977
273,AVAX,2022-03-04T12:00:00+00:00,2022-02-28T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-801.9569341079409
275,AVAX,2022-03-26T06:00:00+00:00,2022-03-21T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,3905.9842413582537
280,AVAX,2022-04-10T18:00:00+00:00,2022-04-04T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-778.0638267853453
281,AVAX,2022-04-14T02:00:00+00:00,2022-04-11T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-829.0330040850556
283,NEAR,2022-04-26T01:00:00+00:00,2022-04-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-798.7412926862733
288,SOL,2023-01-29T17:00:00+00:00,2023-01-23T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,443.6211107284703
333,SOL,2023-07-10T20:00:00+00:00,2023-07-10T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-550.311072846804
335,SOL,2023-07-13T16:00:00+00:00,2023-07-10T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,2441.5058859101828
336,SOL,2023-07-20T09:00:00+00:00,2023-07-17T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-548.4646988236447
350,SOL,2023-10-29T13:00:00+00:00,2023-10-23T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,76.95664218082743
352,SOL,2023-10-30T09:00:00+00:00,2023-10-30T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,5999.082529123261
354,SOL,2023-11-06T23:00:00+00:00,2023-11-06T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-821.802380278986
355,SOL,2023-11-07T18:00:00+00:00,2023-11-06T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,695.3050545647965
356,SOL,2023-11-19T09:00:00+00:00,2023-11-13T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-805.0680355324489
359,AVAX,2023-11-21T11:00:00+00:00,2023-11-20T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-800.2688920233234
360,SOL,2023-11-22T19:00:00+00:00,2023-11-20T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,134.9982635319593
361,SOL,2023-11-25T02:00:00+00:00,2023-11-20T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-819.5042994329793
362,AVAX,2023-11-26T00:00:00+00:00,2023-11-20T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-795.3614211892634
363,SOL,2023-11-28T10:00:00+00:00,2023-11-27T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,4433.747274706772
365,AVAX,2023-11-29T01:00:00+00:00,2023-11-27T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,110.66996979893884
366,AVAX,2023-11-30T03:00:00+00:00,2023-11-27T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-819.8306081151461
367,NEAR,2023-11-30T12:00:00+00:00,2023-11-27T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,5293.807160185705
370,SOL,2023-12-06T09:00:00+00:00,2023-12-04T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-802.2610244014859
372,SOL,2023-12-13T20:00:00+00:00,2023-12-11T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,133.73014612868735
376,SOL,2023-12-18T22:00:00+00:00,2023-12-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-802.9318594451468
378,AVAX,2023-12-20T16:00:00+00:00,2023-12-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-800.6667565180771
379,AVAX,2023-12-22T03:00:00+00:00,2023-12-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-793.7391082470804
381,AVAX,2023-12-23T23:00:00+00:00,2023-12-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,131.57084008230999
387,NEAR,2023-12-30T13:00:00+00:00,2023-12-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,131.47973835434962
388,AVAX,2023-12-31T08:00:00+00:00,2023-12-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-826.7606434438983
389,AVAX,2024-01-01T16:00:00+00:00,2024-01-01T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,675.786973513251
390,NEAR,2024-01-03T06:00:00+00:00,2024-01-01T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-795.5895466381535
395,SOL,2024-01-16T08:00:00+00:00,2024-01-15T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-829.575904803159
398,SOL,2024-01-17T11:00:00+00:00,2024-01-15T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-816.0028053710062
399,NEAR,2024-01-17T13:00:00+00:00,2024-01-15T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-816.3325775696867
401,SOL,2024-01-26T11:00:00+00:00,2024-01-22T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,120.0854341125985
402,AVAX,2024-01-27T23:00:00+00:00,2024-01-22T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,633.3454926523204
403,SOL,2024-01-28T00:00:00+00:00,2024-01-22T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,551.607058047427
406,SOL,2024-01-29T16:00:00+00:00,2024-01-29T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,684.1947936455614
409,SOL,2024-02-05T08:00:00+00:00,2024-02-05T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-801.4723765118133
414,AVAX,2024-02-07T17:00:00+00:00,2024-02-05T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,78.33898845123775
415,SOL,2024-02-07T17:00:00+00:00,2024-02-05T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,5633.272298053733
416,AVAX,2024-02-09T03:00:00+00:00,2024-02-05T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-765.8748851475227
425,AVAX,2024-02-26T15:00:00+00:00,2024-02-26T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,636.4475417606782
430,SOL,2024-03-05T15:00:00+00:00,2024-03-04T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,130.902198815551
435,AVAX,2024-03-11T08:00:00+00:00,2024-03-11T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,8614.73777252654
437,SOL,2024-03-13T12:00:00+00:00,2024-03-11T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-813.5778349295183
438,SOL,2024-03-20T21:00:00+00:00,2024-03-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-781.3971316407632
439,NEAR,2024-03-21T17:00:00+00:00,2024-03-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-795.6983557307693
440,SOL,2024-03-23T02:00:00+00:00,2024-03-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-802.9372272454966
441,AVAX,2024-03-23T08:00:00+00:00,2024-03-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-795.403099729763
444,AVAX,2024-03-28T07:00:00+00:00,2024-03-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-832.3121388375163
447,SOL,2024-03-29T23:00:00+00:00,2024-03-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,670.6719729820791
448,AVAX,2024-03-30T05:00:00+00:00,2024-03-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-841.0076818193527
449,NEAR,2024-03-30T05:00:00+00:00,2024-03-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-827.904383456373
451,AVAX,2024-03-31T06:00:00+00:00,2024-03-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-717.666719504726
453,NEAR,2024-03-31T15:00:00+00:00,2024-03-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-833.8777587246179
455,AVAX,2024-04-08T00:00:00+00:00,2024-04-08T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-847.1372498250796
457,NEAR,2024-04-08T05:00:00+00:00,2024-04-08T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,673.9181080715634
460,NEAR,2024-04-21T23:00:00+00:00,2024-04-15T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,3331.229098463009
462,SOL,2024-04-22T23:00:00+00:00,2024-04-22T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-826.8900041201059
467,SOL,2024-05-07T02:00:00+00:00,2024-05-06T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-812.0097104374458
468,NEAR,2024-05-07T03:00:00+00:00,2024-05-06T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-806.3777452066827
472,NEAR,2024-05-13T09:00:00+00:00,2024-05-13T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,119.89679900554401
474,SOL,2024-05-15T10:00:00+00:00,2024-05-13T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,8819.47809999849
475,NEAR,2024-05-15T11:00:00+00:00,2024-05-13T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,2912.4347337341733
483,SOL,2024-05-27T12:00:00+00:00,2024-05-27T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,74.66006003820885
485,SOL,2024-05-29T04:00:00+00:00,2024-05-27T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-837.6138747568516
488,NEAR,2024-06-01T18:00:00+00:00,2024-05-27T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,35.26758974685102
490,NEAR,2024-06-03T07:00:00+00:00,2024-06-03T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-846.1815395433039
492,NEAR,2024-06-04T14:00:00+00:00,2024-06-03T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,543.8678877649481
494,SOL,2024-06-04T23:00:00+00:00,2024-06-03T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,43.06168101578489
495,AVAX,2024-06-07T12:00:00+00:00,2024-06-03T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-601.8116932745993
501,SOL,2024-07-13T10:00:00+00:00,2024-07-08T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,8011.566586072329
504,SOL,2024-07-21T21:00:00+00:00,2024-07-15T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-812.8665041256123
506,SOL,2024-07-24T15:00:00+00:00,2024-07-22T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-827.7337337777665
508,SOL,2024-07-27T08:00:00+00:00,2024-07-22T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-833.8895137102961
510,SOL,2024-07-29T01:00:00+00:00,2024-07-29T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,93.8792173127956
512,SOL,2024-09-24T09:00:00+00:00,2024-09-23T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-846.2139103499835
514,SOL,2024-09-24T23:00:00+00:00,2024-09-23T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-835.264960187219
516,SOL,2024-09-26T16:00:00+00:00,2024-09-23T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-836.2399971161946
517,SOL,2024-09-27T15:00:00+00:00,2024-09-23T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-836.7397061365729
518,SOL,2024-09-29T20:00:00+00:00,2024-09-23T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-602.168522570944
519,SOL,2024-10-13T10:00:00+00:00,2024-10-07T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-514.6060970955446
521,SOL,2024-10-14T04:00:00+00:00,2024-10-14T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,560.3819807687817
522,NEAR,2024-10-14T04:00:00+00:00,2024-10-14T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,448.63358511332666
524,NEAR,2024-10-20T14:00:00+00:00,2024-10-14T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,38.202567707619494
525,SOL,2024-10-20T21:00:00+00:00,2024-10-14T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,518.3306700902091
526,SOL,2024-10-22T15:00:00+00:00,2024-10-21T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-823.0559455728078
531,SOL,2024-11-17T05:00:00+00:00,2024-11-11T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,129.38354251201795
535,AVAX,2024-11-20T10:00:00+00:00,2024-11-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-807.8186577195755
539,SOL,2024-11-21T15:00:00+00:00,2024-11-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-808.4583671945147
541,NEAR,2024-11-22T22:00:00+00:00,2024-11-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,699.9385974672593
545,AVAX,2024-12-01T16:00:00+00:00,2024-11-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-822.9168510344566
550,NEAR,2024-12-02T22:00:00+00:00,2024-12-02T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,145.52477548854222
554,NEAR,2024-12-08T22:00:00+00:00,2024-12-02T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-829.5600496828698
559,SOL,2024-12-16T00:00:00+00:00,2024-12-16T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-845.2956225327656
561,AVAX,2024-12-17T10:00:00+00:00,2024-12-16T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-817.7752645958114
562,NEAR,2024-12-17T10:00:00+00:00,2024-12-16T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-815.0246303243105
