order_id,signal_id,created_at,symbol,side,reason,stop_loss,status,rejection_reason
ETH_USDT-ORD-000001,ETH_USDT-SIG-000001,2023-01-10T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1262.3857142857144,ACCEPTED,
DOT_USDT-ORD-000001,DOT_USDT-SIG-000001,2023-02-04T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,6.089785714285714,ACCEPTED,
ETH_USDT-ORD-000002,ETH_USDT-SIG-000002,2023-02-09T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
ADA_USDT-ORD-000001,ADA_USDT-SIG-000001,2023-02-16T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.3759941428571429,ACCEPTED,
BTC_USDT-ORD-000001,BTC_USDT-SIG-000001,2023-02-16T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,22817.242857142857,ACCEPTED,
DOT_USDT-ORD-000002,DOT_USDT-SIG-000002,2023-02-18T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,6.423914285714286,REJECTED,simultaneous_signal_slot_limit
DOT_USDT-ORD-000003,DOT_USDT-SIG-000003,2023-02-20T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,6.528728571428571,REJECTED,simultaneous_signal_slot_limit
BTC_USDT-ORD-000002,BTC_USDT-SIG-000002,2023-03-15T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,22396.714285714283,ACCEPTED,
ETH_USDT-ORD-000003,ETH_USDT-SIG-000003,2023-03-15T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1542.0614285714285,ACCEPTED,
ADA_USDT-ORD-000002,ADA_USDT-SIG-000002,2023-03-22T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.31944242857142857,REJECTED,simultaneous_signal_slot_limit
ADA_USDT-ORD-000003,ADA_USDT-SIG-000003,2023-04-01T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.34891642857142857,REJECTED,simultaneous_signal_slot_limit
ADA_USDT-ORD-000004,ADA_USDT-SIG-000004,2023-04-14T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.3892145714285714,ACCEPTED,
AVAX_USDT-ORD-000001,AVAX_USDT-SIG-000001,2023-04-14T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,17.45357142857143,ACCEPTED,
BTC_USDT-ORD-000003,BTC_USDT-SIG-000003,2023-04-14T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,,ACCEPTED,
ETH_USDT-ORD-000004,ETH_USDT-SIG-000004,2023-04-14T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
DOT_USDT-ORD-000004,DOT_USDT-SIG-000004,2023-04-15T00:00:00Z,DOT/USDT,buy,regime_momentum_breakout_entry,6.265085714285714,REJECTED,simultaneous_signal_slot_limit
