fill_id,order_id,symbol,side,timestamp,quantity,price,fee,slippage_cost,reason
FILL-000001,DOT_USDT-ORD-000001,DOT/USDT,buy,2023-02-21T00:00:00Z,1094.582036273167,7.442319299999999,8.14622901398909,4.071078967510791,regime_momentum_breakout_entry
FILL-000002,RISK-ORD-000001,DOT/USDT,sell,2023-02-25T00:00:00Z,1094.582036273167,6.525464207142857,7.1426558994820954,3.573114506994545,stop_loss
FILL-000003,DOT_USDT-ORD-000002,DOT/USDT,buy,2023-04-16T00:00:00Z,2115.5281572261442,6.7329647999999995,14.243776616012495,7.11832914343453,regime_momentum_breakout_entry
FILL-000004,RISK-ORD-000002,DOT/USDT,sell,2023-04-20T00:00:00Z,2115.5281572261442,6.261953171428572,13.247338253388696,6.626982618003349,stop_loss
FILL-000005,DOT_USDT-ORD-000003,DOT/USDT,buy,2023-12-07T00:00:00Z,1841.70985673915,5.9095533,10.88368256153537,5.439121719907731,regime_momentum_breakout_entry
FILL-000006,DOT_USDT-ORD-000004,DOT/USDT,sell,2024-01-06T00:00:00Z,1841.70985673915,7.8745607500000006,14.502656150766233,7.254955553159696,rsi_failure_below_45
FILL-000007,DOT_USDT-ORD-000005,DOT/USDT,buy,2024-02-16T00:00:00Z,1741.7936865165564,7.6523242499999995,13.328770065827541,6.661054505660941,regime_momentum_breakout_entry
FILL-000008,DOT_USDT-ORD-000006,DOT/USDT,sell,2024-03-17T00:00:00Z,1741.7936865165564,10.807193700000001,18.823901755621506,9.41665920741446,time_stop_30_bars
FILL-000009,DOT_USDT-ORD-000007,DOT/USDT,buy,2024-05-23T00:00:00Z,1616.4407930170846,7.6134048,12.306618092472078,6.150233929271404,regime_momentum_breakout_entry
FILL-000010,RISK-ORD-000003,DOT/USDT,sell,2024-05-24T00:00:00Z,1616.4407930170846,6.947895742857143,11.230862104384027,5.618240172278152,stop_loss
