policy_id,portfolio_id,universe_id,cost_multiplier,pair,signal_time,entry_time,exit_time,holding_hours,exit_reason,entry_price,exit_price,quantity,entry_notional,exit_notional,entry_cost,exit_cost,gross_pnl,net_pnl,period_id,membership_rank,support_families,support_count,atr24_at_signal,high_water_at_exit,entry_market_state,exit_market_state,protection_floor_at_exit,entry_market_context,exit_market_context,lifecycle_class,degraded_since_at_exit
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2022-07-14 18:00:00+00:00,2022-07-14 19:00:00+00:00,2022-07-21 19:00:00+00:00,168,MAX_HOLD_168H,36.556,42.956,179.7648010236003,6571.482066218733,7721.976792769776,8.214352582773417,9.65247099096222,1150.4947265510427,1132.627902977307,ROBUSTNESS_2022,3,MOMENTUM_BREAKOUT,1,0.5138333333333328,47.35,TRANSITION,RISK_ON,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2022-07-14 18:00:00+00:00,2022-07-14 19:00:00+00:00,2022-07-21 19:00:00+00:00,168,MAX_HOLD_168H,0.32748,0.35971,20064.562032754013,6570.742774486283,7217.423608801945,8.213428468107855,9.021779511002432,646.6808343156617,629.4456263365514,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,0.0036566666666666,0.38165,TRANSITION,RISK_ON,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2022-07-22 10:00:00+00:00,2022-07-22 11:00:00+00:00,2022-07-25 11:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1630.73,1535.4,8.726480725022498,14230.533912715939,13398.638505199544,17.788167390894923,16.748298131499432,-831.8954075163947,-866.431873038789,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,25.988749999999964,1665.0,RISK_ON,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ADA-USDT,2022-07-23 23:00:00+00:00,2022-07-24 00:00:00+00:00,2022-07-27 00:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.51361,0.464545,13714.278289331041,7043.7904721833165,6370.899407917288,8.804738090229145,7.96362425989661,-672.8910642660285,-689.6594266161543,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,0.0069169583333333,0.536307,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ADA-USDT,2022-07-28 03:00:00+00:00,2022-07-28 04:00:00+00:00,2022-08-04 04:00:00+00:00,168,MAX_HOLD_168H,0.515582,0.508912,27045.475769428525,13944.160488153497,13763.76716477141,17.43020061019187,17.204708955964264,-180.39332338208624,-215.02823294824236,ROBUSTNESS_2022,7,MOMENTUM_BREAKOUT,1,0.00727125,0.5566,RISK_ON,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2022-07-28 03:00:00+00:00,2022-07-28 04:00:00+00:00,2022-08-04 04:00:00+00:00,168,MAX_HOLD_168H,23281.4,23133.3,0.5992095612281928,13950.437478778049,13861.694542760151,17.438046848472563,17.32711817845019,-88.74293601789759,-123.50810104482035,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,232.45416666666705,24721.0,RISK_ON,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2022-07-28 03:00:00+00:00,2022-07-28 04:00:00+00:00,2022-08-04 04:00:00+00:00,168,MAX_HOLD_168H,1658.66,1654.03,8.408774932985255,13947.298630345324,13908.3660024056,17.434123287931655,17.385457503007,-38.932627939722806,-73.75220873066147,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,24.96541666666663,1784.17,RISK_ON,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2022-07-28 16:00:00+00:00,2022-07-28 17:00:00+00:00,2022-08-04 17:00:00+00:00,168,MAX_HOLD_168H,41.937,38.885,335.7264558007127,14079.360376914487,13054.723233810713,17.59920047114311,16.318404042263392,-1024.6371431037733,-1058.5547476171798,ROBUSTNESS_2022,3,MOMENTUM_BREAKOUT,1,0.8371250000000003,46.651,RISK_ON,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2022-07-28 16:00:00+00:00,2022-07-28 17:00:00+00:00,2022-08-04 17:00:00+00:00,168,MAX_HOLD_168H,0.36468,0.36871,37500.76693014603,13675.779684085652,13826.90777481414,17.094724605107064,17.283634718517675,151.12809072848904,116.74973140486429,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,0.0044375,0.41006,RISK_ON,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ADA-USDT,2022-08-05 12:00:00+00:00,2022-08-05 13:00:00+00:00,2022-08-12 13:00:00+00:00,168,MAX_HOLD_168H,0.516752,0.523038,26512.78237294507,13700.533316784109,13867.192666780442,17.125666645980136,17.333990833475553,166.65934999633282,132.19969251687712,ROBUSTNESS_2022,7,MOMENTUM_BREAKOUT,1,0.0045146249999999,0.549349,RISK_ON,RISK_ON,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,AVAX-USDT,2022-08-05 12:00:00+00:00,2022-08-05 13:00:00+00:00,2022-08-12 13:00:00+00:00,168,MAX_HOLD_168H,24.669,28.409,555.4994783139152,13703.616630525976,15781.184679420017,17.12952078815747,19.72648084927502,2077.5680488940416,2040.712047256609,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,0.3286250000000003,30.873,RISK_ON,RISK_ON,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2022-08-05 12:00:00+00:00,2022-08-05 13:00:00+00:00,2022-08-12 13:00:00+00:00,168,MAX_HOLD_168H,1713.42,1868.49,7.9996151779304325,13706.700638169563,14947.200963811234,17.133375797711953,18.684001204764044,1240.5003256416712,1204.6829486391953,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,20.220416666666704,1941.58,RISK_ON,RISK_ON,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2022-08-08 04:00:00+00:00,2022-08-08 05:00:00+00:00,2022-08-15 05:00:00+00:00,168,MAX_HOLD_168H,41.926,46.468,336.81524559339795,14121.315986748803,15651.130832234017,17.651644983436004,19.56391354029252,1529.8148454852144,1492.5992869614859,ROBUSTNESS_2022,3,MOMENTUM_BREAKOUT,1,0.348291666666667,48.362,RISK_ON,RISK_ON,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2022-08-08 07:00:00+00:00,2022-08-08 08:00:00+00:00,2022-08-15 08:00:00+00:00,168,MAX_HOLD_168H,23726.5,24131.0,0.5436570304796513,12899.078533675447,13118.987802504465,16.12384816709431,16.398734753130583,219.9092688290184,187.3866859087935,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,108.61666666666709,25206.7,RISK_ON,RISK_ON,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2022-08-13 00:00:00+00:00,2022-08-13 01:00:00+00:00,2022-08-16 01:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1958.08,1899.19,7.450944978735813,14589.54634396302,14150.760194165268,18.236932929953777,17.688450242706587,-438.78614979775193,-474.7115329704123,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,19.512500000000017,2031.3,RISK_ON,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ADA-USDT,2022-08-13 06:00:00+00:00,2022-08-13 07:00:00+00:00,2022-08-16 07:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.553102,0.551296,26788.127209686558,14816.566735932054,14768.18737819136,18.520708419915067,18.4602342227392,-48.379357740694104,-85.36030038334837,ROBUSTNESS_2022,7,MOMENTUM_BREAKOUT,1,0.0044082499999999,0.594609,RISK_ON,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2022-08-14 10:00:00+00:00,2022-08-14 11:00:00+00:00,2022-08-17 11:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.39059,0.37823,37619.47022024669,14693.788873326153,14228.812221403905,18.36723609165769,17.78601527675488,-464.9766519222485,-501.12990329066105,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,0.0025908333333333,0.39235,RISK_ON,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2022-08-23 19:00:00+00:00,2022-08-23 20:00:00+00:00,2022-08-26 20:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1656.6,1559.28,4.354113498914796,7213.02442230225,6789.282096587863,9.016280527877813,8.486602620734828,-423.74232571438733,-441.245208863,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,22.76333333333333,1722.0,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2022-08-24 20:00:00+00:00,2022-08-24 21:00:00+00:00,2022-08-27 21:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.34966,0.335,20650.92590563805,7220.802752165401,6918.060178388748,9.026003440206752,8.647575222985935,-302.74257377665344,-320.41615243984614,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,0.0027045833333333,0.37112,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ADA-USDT,2022-08-25 21:00:00+00:00,2022-08-25 22:00:00+00:00,2022-08-28 22:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.473122,0.44265,15291.236705838708,7234.620492739821,6768.665927839504,9.043275615924777,8.46083240979938,-465.95456490031756,-483.4586729260417,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,0.0039393749999999,0.482179,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2022-08-30 00:00:00+00:00,2022-08-30 01:00:00+00:00,2022-09-02 01:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,32.419,31.623,219.03709612331198,7100.96361922165,6926.610090707495,8.876204524027063,8.65826261338437,-174.3535285141552,-191.88799565156663,ROBUSTNESS_2022,3,MOMENTUM_BREAKOUT,1,0.4326249999999998,33.153,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2022-08-30 05:00:00+00:00,2022-08-30 06:00:00+00:00,2022-09-02 06:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,20468.9,20161.7,0.3471968670273284,7106.737951495683,7000.079073944887,8.883422439369603,8.75009884243111,-106.6588775507962,-124.29239883259693,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,139.39583333333348,20577.4,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ADA-USDT,2022-08-30 11:00:00+00:00,2022-08-30 12:00:00+00:00,2022-09-02 12:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.461738,0.455176,15384.454493031717,7103.5872487034785,7002.634458320205,8.879484060879347,8.753293072900258,-100.95279038327317,-118.58556751705278,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,0.0039312083333333,0.46348,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2022-08-30 05:00:00+00:00,2022-08-30 06:00:00+00:00,2022-09-06 06:00:00+00:00,168,MAX_HOLD_168H,1582.43,1640.0,4.491533622005396,7107.537549469999,7366.115140088849,8.8844219368375,9.207643925111062,258.5775906188501,240.48552475690153,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,18.865416666666658,1676.0,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2022-09-06 01:00:00+00:00,2022-09-06 02:00:00+00:00,2022-09-09 02:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,20097.4,19369.8,0.355599814507602,7146.631712085081,6887.897287049348,8.93328964010635,8.609871608811686,-258.7344250357328,-276.2775862846508,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,103.87916666666706,20176.0,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2022-09-06 01:00:00+00:00,2022-09-06 02:00:00+00:00,2022-09-09 02:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.34141,0.34123,20927.986322601617,7145.023810399418,7141.256772861349,8.931279762999273,8.926570966076687,-3.7670375380685073,-21.624888267144467,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,0.0019370833333333,0.34345,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ADA-USDT,2022-09-02 16:00:00+00:00,2022-09-02 17:00:00+00:00,2022-09-09 17:00:00+00:00,168,MAX_HOLD_168H,0.465292,0.493149,15222.284812003076,7082.807344746535,7506.854532754505,8.85350918093317,9.383568165943132,424.04718800797036,405.8101106610941,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,0.003854875,0.5124,TRANSITION,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2022-09-06 01:00:00+00:00,2022-09-06 02:00:00+00:00,2022-09-13 02:00:00+00:00,168,MAX_HOLD_168H,33.174,37.055,215.4044648223751,7145.827716017471,7981.81244399311,8.93228464502184,9.977265554991387,835.9847279756386,817.0751777756254,ROBUSTNESS_2022,3,MOMENTUM_BREAKOUT,1,0.2698333333333338,38.38,TRANSITION,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ADA-USDT,2022-09-10 02:00:00+00:00,2022-09-10 03:00:00+00:00,2022-09-13 03:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.517373,0.497117,13863.62642154336,7172.665992593153,6891.8443757983705,8.965832490741441,8.614805469747964,-280.82161679478213,-298.40225475527154,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,0.0058074583333333,0.52417,TRANSITION,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2022-09-13 04:00:00+00:00,2022-09-13 05:00:00+00:00,2022-09-16 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,38.772,32.854,186.02635166265827,7212.613706664586,6111.7097575249745,9.015767133330733,7.639637196906218,-1100.9039491396115,-1117.5593534698485,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,0.6297083333333351,38.999,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2022-09-09 05:00:00+00:00,2022-09-09 06:00:00+00:00,2022-09-16 06:00:00+00:00,168,MAX_HOLD_168H,20356.8,19820.8,0.3501798067628637,7128.540290310264,6940.843913885368,8.91067536288783,8.67605489235671,-187.6963764248958,-205.28310668014035,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,155.8166666666666,22800.0,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2022-09-09 05:00:00+00:00,2022-09-09 06:00:00+00:00,2022-09-16 06:00:00+00:00,168,MAX_HOLD_168H,1695.74,1469.87,4.204266185455118,7129.342341323662,6179.724738014915,8.911677926654578,7.724655922518644,-949.6176033087477,-966.2539371579209,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,21.734583333333365,1790.0,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2022-09-09 05:00:00+00:00,2022-09-09 06:00:00+00:00,2022-09-16 06:00:00+00:00,168,MAX_HOLD_168H,0.34851,0.32824,20452.03388576398,7127.738329527604,6713.175602663168,8.909672911909505,8.39146950332896,-414.5627268644357,-431.8638692796742,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,0.0037316666666666,0.362,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2022-09-21 18:00:00+00:00,2022-09-21 19:00:00+00:00,2022-09-24 19:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,19857.8,19084.2,0.3472179297907345,6894.984206198447,6626.376415712336,8.618730257748059,8.28297051964042,-268.6077904861113,-285.50949126349974,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,173.22916666666697,19949.0,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2022-09-21 18:00:00+00:00,2022-09-21 19:00:00+00:00,2022-09-24 19:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1400.34,1336.61,4.9232390137218465,6894.20852047525,6580.450498130756,8.617760650594063,8.225563122663445,-313.75802234449384,-330.60134611775135,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,15.866666666666674,1409.77,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ADA-USDT,2022-09-23 04:00:00+00:00,2022-09-23 05:00:00+00:00,2022-09-26 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.477719,0.443445,14342.792614497997,6851.824545005369,6360.239670936064,8.564780681256712,7.95029958867008,-491.58487406930544,-508.0999543392322,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,0.006217,0.478509,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2022-09-23 04:00:00+00:00,2022-09-23 05:00:00+00:00,2022-09-26 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.53883,0.48209,12717.546279893182,6852.595461994843,6131.001886073705,8.565744327493555,7.663752357592131,-721.5935759211388,-737.8230726062245,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,0.0134929166666666,0.55894,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2022-09-23 22:00:00+00:00,2022-09-23 23:00:00+00:00,2022-09-26 23:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,33.511,33.375,202.45431378780523,6784.446509343142,6756.912722667999,8.480558136678928,8.446140903335,-27.533786675142437,-44.460485715156366,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,0.4759166666666667,34.88,TRANSITION,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2022-09-27 02:00:00+00:00,2022-09-27 03:00:00+00:00,2022-09-30 03:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1366.69,1335.72,4.928535412641904,6735.780063103563,6583.143321374044,8.419725078879454,8.228929151717555,-152.6367417295196,-169.2853959601166,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,16.19625000000003,1400.27,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2022-09-29 22:00:00+00:00,2022-09-29 23:00:00+00:00,2022-10-02 23:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.49861,0.45901,13456.242862569592,6709.417253705824,6176.550036348068,8.38677156713228,7.7206875454350845,-532.8672173577561,-548.9746764703235,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,0.0077295833333333,0.5015,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2022-09-27 01:00:00+00:00,2022-09-27 02:00:00+00:00,2022-10-04 02:00:00+00:00,168,MAX_HOLD_168H,19346.1,19562.7,0.3475325628780311,6723.399714694677,6798.675267814059,8.404249643368345,8.498344084767574,75.2755531193825,58.372959391246575,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,174.0083333333338,20380.0,TRANSITION,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2022-10-04 07:00:00+00:00,2022-10-04 08:00:00+00:00,2022-10-07 08:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,33.616,33.234,198.19462626846615,6662.510556640758,6586.800209406205,8.328138195800948,8.233500261757756,-75.71034723455341,-92.27198569211211,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,0.2682500000000007,34.5,TRANSITION,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2022-10-04 07:00:00+00:00,2022-10-04 08:00:00+00:00,2022-10-11 08:00:00+00:00,168,MAX_HOLD_168H,19841.5,19058.3,0.3358622016743265,6664.00987452115,6400.962598169816,8.330012343151438,8.00120324771227,-263.0472763513335,-279.37849194219723,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,122.01666666666628,20461.4,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2022-10-04 07:00:00+00:00,2022-10-04 08:00:00+00:00,2022-10-11 08:00:00+00:00,168,MAX_HOLD_168H,1338.04,1277.89,4.979866202363357,6663.260173410265,6363.72122133811,8.329075216762831,7.954651526672637,-299.53895207215555,-315.822678815591,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,9.76208333333336,1383.69,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2022-10-05 06:00:00+00:00,2022-10-05 07:00:00+00:00,2022-10-12 07:00:00+00:00,168,MAX_HOLD_168H,0.48948,0.48918,13663.364239789138,6687.943528091988,6683.84451882005,8.359929410114985,8.354805648525064,-4.099009271937575,-20.813744330577624,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,0.0062329166666666,0.5483,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2022-10-13 19:00:00+00:00,2022-10-13 20:00:00+00:00,2022-10-16 20:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,19421.1,19133.3,0.3398501657192902,6600.264053450907,6502.455175756895,8.250330066813634,8.12806896969612,-97.80887769401215,-114.1872767305219,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,167.6958333333332,19952.2,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2022-10-14 02:00:00+00:00,2022-10-14 03:00:00+00:00,2022-10-17 03:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1328.83,1296.98,4.976572889516921,6613.019352776769,6454.515506245656,8.266274190970961,8.06814438280707,-158.50384653111269,-174.83826510489072,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,17.62833333333332,1343.24,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2022-10-14 03:00:00+00:00,2022-10-14 04:00:00+00:00,2022-10-17 04:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.50373,0.46736,13127.938912962112,6612.936668626405,6135.473530361973,8.266170835783006,7.669341912952466,-477.463138264432,-493.39865101316747,ROBUSTNESS_2022,3,MOMENTUM_BREAKOUT,1,0.0089670833333333,0.513,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2022-10-18 00:00:00+00:00,2022-10-18 01:00:00+00:00,2022-10-21 01:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,31.209,28.008,209.2295772403645,6529.845876094536,5860.101999348129,8.16230734511817,7.325127499185161,-669.7438767464073,-685.2313115907107,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,0.2612083333333334,31.48,TRANSITION,RISK_OFF,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2022-10-22 14:00:00+00:00,2022-10-22 15:00:00+00:00,2022-10-25 15:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.46833,0.45319,13811.14824600468,6468.175058051372,6259.0742736068605,8.085218822564215,7.823842842008576,-209.1007844445112,-225.009846109084,ROBUSTNESS_2022,3,MOMENTUM_BREAKOUT,1,0.0041783333333333,0.4732,TRANSITION,TRANSITION,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,LUNC-USDT,2022-10-26 08:00:00+00:00,2022-10-26 09:00:00+00:00,2022-10-29 09:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0002481,0.00024471,26841798.375975017,6659.450177079402,6568.456480584846,8.324312721349253,8.210570600731057,-90.99369649455639,-107.52857981663671,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,2.818749999999998e-06,0.0002542,TRANSITION,RISK_ON,,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2022-10-23 18:00:00+00:00,2022-10-23 19:00:00+00:00,2022-10-30 19:00:00+00:00,168,MAX_HOLD_168H,19473.4,20658.4,0.3318380695591004,6462.015463752186,6855.24357617972,8.077519329690233,8.56905447022465,393.22811242753323,376.58153862761833,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,38.10833333333343,21093.6,TRANSITION,RISK_ON,,,,,
