fill_id,order_id,symbol,side,timestamp,quantity,price,fee,slippage_cost,reason
FILL-000001,ETH_USDT-ORD-000001,ETH/USDT,buy,2023-03-16T00:00:00Z,6.3227808815129904,1700.2196849999998,10.750116518690039,5.372372073308365,regime_momentum_breakout_entry
FILL-000002,ETH_USDT-ORD-000002,ETH/USDT,sell,2023-04-15T00:00:00Z,6.3227808815129904,2010.6841550000001,12.713115333995104,6.359737535765435,time_stop_30_bars
FILL-000003,ETH_USDT-ORD-000003,ETH/USDT,buy,2023-07-15T00:00:00Z,8.322122941554243,2005.452225,16.689619969863504,8.340639665099202,regime_momentum_breakout_entry
FILL-000004,RISK-ORD-000001,ETH/USDT,sell,2023-07-18T00:00:00Z,8.322122941554243,1882.01852,15.662389501721965,7.835112307014489,stop_loss
FILL-000005,ETH_USDT-ORD-000004,ETH/USDT,buy,2023-12-06T00:00:00Z,6.717259579605813,2244.42165,15.076362829137189,7.534414207464862,regime_momentum_breakout_entry
FILL-000006,RISK-ORD-000002,ETH/USDT,sell,2024-01-04T00:00:00Z,6.717259579605813,2093.1943078571435,14.060529516429757,7.033781649039398,stop_loss
FILL-000007,ETH_USDT-ORD-000005,ETH/USDT,buy,2024-01-12T00:00:00Z,3.9681031572512313,2585.87229,10.26100799819747,5.127940029084193,regime_momentum_breakout_entry
FILL-000008,RISK-ORD-000003,ETH/USDT,sell,2024-01-23T00:00:00Z,3.9681031572512313,2333.111432142857,9.258026840105014,4.631329084594804,stop_loss
FILL-000009,ETH_USDT-ORD-000006,ETH/USDT,buy,2024-05-22T00:00:00Z,3.2135097978156244,3663.5108399999995,11.772727978743747,5.883422278232757,regime_momentum_breakout_entry
FILL-000010,ETH_USDT-ORD-000007,ETH/USDT,sell,2024-06-13T00:00:00Z,3.2135097978156244,3495.67129,11.233373940357785,5.619496718538161,momentum_failure_close_below_ema50
FILL-000011,ETH_USDT-ORD-000008,ETH/USDT,buy,2024-12-08T00:00:00Z,2.33594487446266,4001.549775,9.347399686818461,4.671364161328566,regime_momentum_breakout_entry
FILL-000012,RISK-ORD-000004,ETH/USDT,sell,2024-12-10T00:00:00Z,2.33594487446266,3579.1580971428575,8.360716011912386,4.182449230571478,stop_loss
